zona,tipo,fuente,id,lat,lon,area_terreno_m2,area_const_m2,precio_usd,moneda,unico,url
zona-norte,terreno,c21,111378,-17.758969597550408,-63.188083795076004,3708.55,3708.55,4295977,BOB,true,https://c21.com.bo/propiedad/111378_terreno-premiun-en-venta
zona-norte,terreno,c21,110302,-17.765317166348183,-63.18612922195129,240.04,240.04,193966,BOB,true,https://c21.com.bo/propiedad/110302_terreno-en-venta-entre-3er-y-2do-anillo-zona-norte
zona-norte,terreno,c21,106547,-17.76646274399038,-63.18457703334351,454.65,,265000,BOB,true,https://c21.com.bo/propiedad/106547_terreno-venta-av-banzer-2do-3er-anillo-a-2-cuadras-de-la-avenida-principal
zona-norte,terreno,c21,106017,-17.7697012,-63.1851878,550.2,550.2,39727,BOB,true,https://c21.com.bo/propiedad/106017_terreno-en-venta
zona-norte,terreno,c21,105967,-17.764821063530732,-63.18151617231369,4599.82,2216.55,11494253,BOB,true,https://c21.com.bo/propiedad/105967_oportunidad-unica-para-empresas-e-inversionistas
zona-norte,terreno,c21,105611,-17.7610109,-63.18086579999999,1215,335,1000000,BOB,true,https://c21.com.bo/propiedad/105611_casa-como-terreno-en-venta
zona-norte,terreno,c21,106578,-17.76927932101476,-63.18135898344611,572.5,230,370000,BOB,true,https://c21.com.bo/propiedad/106578_terreno-en-venta-zona-norte
zona-norte,terreno,c21,103896,-17.757295658879237,-63.17795458965396,1070,,2729885,BOB,true,https://c21.com.bo/propiedad/103896_terreno-en-venta-av-banzer-zona-norte
zona-norte,terreno,c21,104118,-17.76373162688711,-63.17643380740966,870.7,200,1131780,BOB,true,https://c21.com.bo/propiedad/104118_terreno-en-venta-zona-norte-av-beni-esq-av-los-cusis
zona-norte,terreno,c21,103961,-17.7646523,-63.1890522,1200,,1106322,BOB,true,https://c21.com.bo/propiedad/103961_terreno-en-venta-frente-a-anapo-con-salida-a-2-calles
zona-norte,terreno,c21,105977,-17.754295692236063,-63.177745542855824,7775.68,5580.7,2,BOB,true,https://c21.com.bo/propiedad/105977_edificio-corporativo-en-venta-sobre-avenida
zona-norte,terreno,c21,100275,-17.7587909,-63.1839029,300,,50230,BOB,true,https://c21.com.bo/propiedad/100275_terreno-en-venta
zona-norte,terreno,c21,102553,-17.761208658379775,-63.18600584760743,573,,473563,BOB,true,https://c21.com.bo/propiedad/102553_terreno-en-venta
zona-norte,terreno,c21,88754,-17.76606568072365,-63.18059841849365,582,150,502874,BOB,true,https://c21.com.bo/propiedad/88754_casa-de-ocasion-en-venta-a-precio-de-terreno-a-media-cuadra-de-avenida-banzer
zona-norte,terreno,c21,112726,-17.768864475566154,-63.17185003267974,558,298,364784,BOB,true,https://c21.com.bo/propiedad/112726_terreno-en-venta-entre-beni-y-alemana-zona-norte
zona-norte,terreno,c21,112331,-17.7673660289636,-63.17141082963868,859.86,859.86,832759,BOB,true,https://c21.com.bo/propiedad/112331_inmueble-en-venta-a-media-cuadra-de-la-av-alemana
zona-norte,terreno,c21,112421,-17.756863526283396,-63.17330475888709,606.45,406.55,1403822,BOB,true,https://c21.com.bo/propiedad/112421_terreno-comercial-premium-en-venta-alta-plusvalia-y-potencial-de-desarrollo
zona-norte,terreno,c21,111205,-17.754836336810857,-63.16117089861145,640,,553161,BOB,true,https://c21.com.bo/propiedad/111205_terreno-en-zona-norte-alemana-3-y-4-anillo-640m2
zona-norte,terreno,c21,109675,-17.75299511323622,-63.16325715344238,250,,201149,BOB,true,https://c21.com.bo/propiedad/109675_terreno-venta-zona-norte-av-alemana
zona-norte,terreno,c21,109001,-17.767842550007295,-63.17251976363753,480,,603448,BOB,true,https://c21.com.bo/propiedad/109001_terreno-en-venta-av-alemana-2do-anillo
zona-norte,terreno,c21,106893,-17.7612907278662,-63.16920723550414,624,168,528736,BOB,true,https://c21.com.bo/propiedad/106893_terreno-para-inversion-en-esquina-zona-norte
zona-norte,terreno,c21,106258,-17.766198073385326,-63.162919758349595,435,325,420603,BOB,true,https://c21.com.bo/propiedad/106258_casa-comercial-en-venta-en-esquina
zona-norte,terreno,c21,105718,-17.758182056764582,-63.16831889286803,347.5,170,209698,BOB,true,https://c21.com.bo/propiedad/105718_terreno-en-avenida-alemana-3er-anillo-en-venta
zona-norte,terreno,c21,98285,-17.75767910647745,-63.15770833846321,305.64,40,165000,BOB,true,https://c21.com.bo/propiedad/98285_terreno-en-venta
zona-norte,terreno,c21,99507,-17.75448577431269,-63.16684689157103,307,307,225323,BOB,true,https://c21.com.bo/propiedad/99507_terreno-en-venta-zona-norte
zona-norte,terreno,c21,112721,-17.7341979,-63.1920481,100050,,265805,BOB,true,https://c21.com.bo/propiedad/112721_terreno-en-venta
zona-norte,terreno,c21,113085,-17.749339082408476,-63.17901642065431,486.4,547,780000,BOB,true,https://c21.com.bo/propiedad/113085_terreno-exclusivo-sobre-av-4to-anillo
zona-norte,terreno,c21,108236,-17.7438726,-63.1820963,300,,35201,BOB,true,https://c21.com.bo/propiedad/108236_terreno-en-venta-urubo-3
zona-norte,terreno,c21,102122,-17.748464352725637,-63.181958765112306,395,,290000,BOB,true,https://c21.com.bo/propiedad/102122_terreno-con-construccion-antigua
zona-norte,terreno,c21,101095,-17.748000805453675,-63.19231015192871,299,210,148000,BOB,true,https://c21.com.bo/propiedad/101095_terreno-en-venta-ubicacion-estrategica-zona-norte
zona-norte,terreno,c21,100042,-17.749241593754526,-63.17828176438752,736,,9593563,BOB,true,https://c21.com.bo/propiedad/100042_terreno-en-venta-sobre-avenida-zona-norte
zona-norte,terreno,c21,94149,-17.74922467807464,-63.17992932225951,736000,,1216092,BOB,true,https://c21.com.bo/propiedad/94149_terreno-en-venta-sobre-avenida-4to-anillo-entre-av-beni-y-av-radial-27
zona-norte,terreno,c21,111892,-17.7338752,-63.16197599999999,306.63,,12572,BOB,true,https://c21.com.bo/propiedad/111892_terreno-en-venta
zona-norte,terreno,c21,112129,-17.749525981715728,-63.15773178561401,359.12,359.12,213362,BOB,true,https://c21.com.bo/propiedad/112129_terreno-en-venta-zona-norte-entre-4to-y-5to-anillo-av-cordecruz
zona-norte,terreno,c21,111977,-17.7423491,-63.158506,280,,46466,BOB,true,https://c21.com.bo/propiedad/111977_oportunidad-terreno-en-venta-dentro-de-condominio
zona-norte,terreno,c21,111367,-17.749727593219532,-63.16734891376952,523,160,452586,BOB,true,https://c21.com.bo/propiedad/111367_casa-terreno-comercial-en-venta-zona-norte-entre-4to-anillo-y-beni
zona-norte,terreno,c21,111019,-17.7423616,-63.1584857,300,,18103,BOB,true,https://c21.com.bo/propiedad/111019_lote-de-terreno-en-venta-zona-pentaguazu
zona-norte,terreno,c21,109452,-17.7338752,-63.16197599999999,10853,,1953540,BOB,false,https://c21.com.bo/propiedad/109452_terreno-en-venta-zona-norte-av-prolongacion-beni-9no-anillo
zona-norte,terreno,c21,109052,-17.751598532046543,-63.16604960494136,302.5,120,362069,BOB,true,https://c21.com.bo/propiedad/109052_terreno-en-venta-sobre-avenida-4to-anillo-av-beni-y-av-alemana
zona-norte,terreno,c21,107647,-17.7338752,-63.16197599999999,225.26,,30072,BOB,false,https://c21.com.bo/propiedad/107647_terrenos-a-5-cuadras-de-la-plaza-de-valle-sanchez-en-venta
zona-norte,terreno,c21,107003,-17.7338752,-63.16197599999999,400,,15000,BOB,false,https://c21.com.bo/propiedad/107003_venta-de-terreno-lote-23
zona-norte,terreno,c21,106984,-17.7338752,-63.16197599999999,400,,15000,BOB,false,https://c21.com.bo/propiedad/106984_venta-de-terreno-lote-24
zona-norte,terreno,c21,106522,-17.7505448,-63.1699149,761.43,,609144,BOB,true,https://c21.com.bo/propiedad/106522_terreno-en-venta-a-media-cuadra-del-4to-anillo-y-mall-ventura
zona-norte,terreno,c21,104179,-17.7338752,-63.16197599999999,14057,378,109626,BOB,false,https://c21.com.bo/propiedad/104179_granja-productiva-en-venta-colpa-belgica
zona-norte,terreno,c21,104228,-17.73679610303148,-63.16264968357543,996,,574713,BOB,true,https://c21.com.bo/propiedad/104228_oportunidad-de-inversion-en-la-zona-norte
zona-norte,terreno,c21,104350,-17.7338752,-63.16197599999999,360,,21235,BOB,false,https://c21.com.bo/propiedad/104350_terreno-en-urbanizacion-pentaguazu
zona-norte,terreno,c21,103342,-17.7338752,-63.16197599999999,310.59,,84788,BOB,false,https://c21.com.bo/propiedad/103342_terreno-en-venta-en-condominio-fontana-riviera-2
zona-norte,terreno,c21,103167,-17.745047568383644,-63.1600123293747,411,40,420744,BOB,true,https://c21.com.bo/propiedad/103167_terreno-en-venta-sobre-el-5to-anillo-entre-av-alemana-y-av-2-de-agosto
zona-norte,terreno,c21,103691,-17.7338752,-63.16197599999999,2920.24,,65374,BOB,false,https://c21.com.bo/propiedad/103691_hermoso-terreno-en-venta-en-lomas-del-mirador-buena-vista
zona-norte,terreno,c21,102582,-17.7338752,-63.16197599999999,506,20,16695,BOB,false,https://c21.com.bo/propiedad/102582_terreno-en-venta
zona-norte,terreno,c21,104749,-17.7338752,-63.16197599999999,457.5,,14368,BOB,false,https://c21.com.bo/propiedad/104749_en-venta
zona-norte,terreno,c21,101691,-17.73257062715686,-63.164526622076416,289.78,289.78,75300,BOB,true,https://c21.com.bo/propiedad/101691_terreno-en-venta-zona-norte-santa-cruz
zona-norte,terreno,c21,101694,-17.73257062715686,-63.164526622076416,277.34,277.34,74900,BOB,false,https://c21.com.bo/propiedad/101694_terreno-en-venta-zona-norte-santa-cruz
zona-norte,terreno,c21,101702,-17.73257062715686,-63.164526622076416,264.89,264.89,66900,BOB,false,https://c21.com.bo/propiedad/101702_excelente-oportunidad-de-inversion-terrenos-zona-norte-en-venta
zona-norte,terreno,c21,101689,-17.73257062715686,-63.164526622076416,302.23,302.23,78600,BOB,false,https://c21.com.bo/propiedad/101689_terreno-en-venta-zona-norte-santa-cruz
zona-norte,terreno,c21,101686,-17.73257062715686,-63.164526622076416,314.67,314.67,81800,BOB,false,https://c21.com.bo/propiedad/101686_terreno-en-venta-zona-norte-santa-cruz
zona-norte,terreno,c21,99623,-17.7338752,-63.16197599999999,360,,17098,BOB,false,https://c21.com.bo/propiedad/99623_alerta-de-inversion-inteligente-listo-para-ganarle-13-000-al-mercado
zona-norte,terreno,c21,99797,-17.743647781390006,-63.16362137653389,1972,,1932560,BOB,true,https://c21.com.bo/propiedad/99797_terreno-en-venta-sobre-5to-anillo-y-avenida-banzer
zona-norte,terreno,c21,96624,-17.7338752,-63.16197599999999,10000,10000,412356,BOB,false,https://c21.com.bo/propiedad/96624_terreno-en-venta-zona-norte-warnes
zona-norte,terreno,c21,97644,-17.7338752,-63.16197599999999,283.42,,15021,BOB,false,https://c21.com.bo/propiedad/97644_terreno-en-norbelgica-de-283-42-m2
zona-norte,terreno,c21,97647,-17.7338752,-63.16197599999999,390.93,,21892,BOB,false,https://c21.com.bo/propiedad/97647_terreno-en-norbelgica-de-390-93-m2
zona-norte,terreno,c21,97928,-17.74451288239577,-63.17338611714934,3250,,3900000,BOB,true,https://c21.com.bo/propiedad/97928_terrenos-en-venta-en-avenida-banzer-entre-4to-y-5to-anillo
zona-norte,terreno,c21,90773,-17.7338752,-63.16197599999999,300,,13879,BOB,false,https://c21.com.bo/propiedad/90773_en-venta-4-terrenos-urbanizacion-gran-paititi
zona-norte,terreno,c21,60013,-17.7338752,-63.16197599999999,1154.25,,70402,BOB,false,https://c21.com.bo/propiedad/60013_terreno-en-venta
zona-norte,terreno,c21,99918,-17.739764736733964,-63.15364342677002,470.88,,135776,BOB,true,https://c21.com.bo/propiedad/99918_terreno-en-venta-avenida-alemana-sexto-anillo
zona-norte,terreno,c21,109426,-17.722946403355678,-63.18400653115234,500.58,,115795,BOB,true,https://c21.com.bo/propiedad/109426_lote-en-venta-zona-norte
zona-norte,terreno,c21,108980,-17.722715684332638,-63.180016537834156,635.52,,150000,BOB,true,https://c21.com.bo/propiedad/108980_terreno-en-venta-zona-7mo-anillo-detras-de-universidad-univalle-urb-los-nonis
zona-norte,terreno,c21,102982,-17.7190125,-63.1822031,297.57,297.57,93391,BOB,true,https://c21.com.bo/propiedad/102982_terreno-en-venta-zona-norte-7mo-anillo
zona-norte,terreno,c21,99315,-17.715590321780162,-63.18179111281128,440.27,,110700,BOB,true,https://c21.com.bo/propiedad/99315_terreno-en-venta-zona-remanso
zona-norte,terreno,c21,111967,-17.730324558647283,-63.161542777097736,445,,150000,BOB,true,https://c21.com.bo/propiedad/111967_terreno-en-venta-zona-norte
zona-norte,terreno,c21,104613,-17.7271198,-63.1607188,15000,,2715517,BOB,true,https://c21.com.bo/propiedad/104613_terreno-industrial-en-venta-parque-industrial
zona-norte,terreno,c21,103361,-17.731313613551354,-63.15921901393143,702,174,239368,BOB,true,https://c21.com.bo/propiedad/103361_casa-en-venta-a-precio-de-terreno-excelente-ubicacion
zona-norte,terreno,c21,113081,-17.721346134311247,-63.15223122324828,5022.86,,2000000,BOB,true,https://c21.com.bo/propiedad/113081_terreno-en-venta-excelente-ubicacion-en-zona-norte
zona-norte,terreno,c21,111737,-17.7199349,-63.153,10.853,10.853,1964767,BOB,true,https://c21.com.bo/propiedad/111737_terreno-en-venta-zona-norte
zona-norte,terreno,c21,107984,-17.730642702845763,-63.15189000101929,2712.53,,1458333,BOB,true,https://c21.com.bo/propiedad/107984_terreno-en-venta-zona-norte-sobre-septimo-anillo
zona-norte,terreno,c21,107255,-17.717952245256498,-63.14566147613525,619.07,,150862,BOB,true,https://c21.com.bo/propiedad/107255_lote-en-venta-zona-norte-en-esquina
zona-norte,terreno,c21,106151,-17.72428950426649,-63.144101759124744,360,120,149856,BOB,true,https://c21.com.bo/propiedad/106151_casa-a-precio-de-terreno-en-venta-zona-norte-7mo-y-8vo-anillo
zona-norte,terreno,c21,108383,-17.721809378691287,-63.14732398070374,7995,,3678161,BOB,true,https://c21.com.bo/propiedad/108383_terreno-comercial-en-venta-zona-norte
zona-norte,terreno,c21,109605,-17.721691852028272,-63.147635116949466,17547,,7830460,BOB,true,https://c21.com.bo/propiedad/109605_terreno-comercial-en-venta-zona-norte
zona-norte,terreno,c21,102542,-17.718892476011966,-63.15415871429443,1868.89,1868.89,1060345,BOB,true,https://c21.com.bo/propiedad/102542_terreno-en-venta-sobre-avenida
zona-norte,terreno,c21,102257,-17.71821609346355,-63.144105740075695,773.13,,172414,BOB,true,https://c21.com.bo/propiedad/102257_terreno-en-venta-en-zona-norte-8vo-anillo-avenida-alemana
zona-norte,terreno,c21,95344,-17.71793282208814,-63.14549650781249,342,,148851,BOB,true,https://c21.com.bo/propiedad/95344_casa-a-precio-de-terreno
zona-norte,terreno,c21,111181,-17.718987152797542,-63.13376867119446,1439,,216236,BOB,true,https://c21.com.bo/propiedad/111181_terreno-en-venta-av-g77
zona-norte,terreno,c21,108829,-17.7183433,-63.1297239,360,,102586,BOB,true,https://c21.com.bo/propiedad/108829_terreno-en-venta-en-la-g77
zona-norte,terreno,c21,105910,-17.72368892790397,-63.13424663402406,300,116.9,70402,BOB,true,https://c21.com.bo/propiedad/105910_terreno-en-venta-de-facil-accesibilidad
zona-norte,terreno,c21,104580,-17.715175101769642,-63.12959515396729,360,,63000,BOB,true,https://c21.com.bo/propiedad/104580_terreno-en-venta-zona-norte-g77
zona-norte,terreno,c21,83557,-17.7183433,-63.1297239,1032.24,,98563,BOB,false,https://c21.com.bo/propiedad/83557_terreno-en-venta-zona-norte-g-77
zona-norte,terreno,c21,57049,-17.7183433,-63.1297239,6459,6459,646552,BOB,false,https://c21.com.bo/propiedad/57049_terreno-en-venta
zona-norte,terreno,c21,109019,-17.700911587708895,-63.175997916455074,307.78,,90517,BOB,true,https://c21.com.bo/propiedad/109019_terreno-en-venta-en-zona-norte-urb-los-jazmines
zona-norte,terreno,c21,106551,-17.700874952299802,-63.17508663766478,300,,93534,BOB,true,https://c21.com.bo/propiedad/106551_terreno-en-venta-ideal-para-casas-gemelas
zona-norte,terreno,c21,106435,-17.69740735804692,-63.18092369049073,152.62,,52299,BOB,true,https://c21.com.bo/propiedad/106435_terreno-en-venta-zona-norte
zona-norte,terreno,c21,106436,-17.69753065529963,-63.18074566332092,234,,66379,BOB,true,https://c21.com.bo/propiedad/106436_terreno-en-venta-zona-norte
zona-norte,terreno,c21,106438,-17.705092469415497,-63.18470304538269,234,,69397,BOB,true,https://c21.com.bo/propiedad/106438_terreno-en-venta-zona-norte-urbanizacion-rivieras-del-remanso
zona-norte,terreno,c21,105742,-17.708666364219535,-63.18654981882934,890.28,,152000,BOB,true,https://c21.com.bo/propiedad/105742_terreno-venta-sobre-9no-anillo-y-radial-26-a-solo-40-metros-del-pavimento
zona-norte,terreno,c21,104913,-17.703217,-63.1885321,208,,33046,BOB,true,https://c21.com.bo/propiedad/104913_lotes-en-venta-urbanizacion-cerrada-eco-norte
zona-norte,terreno,c21,103395,-17.7099251479189,-63.178446841555775,211.07,,50287,BOB,true,https://c21.com.bo/propiedad/103395_terreno-en-venta-zona-norte
zona-norte,terreno,c21,107635,-17.70896443178958,-63.183609274838254,270,,56020,BOB,true,https://c21.com.bo/propiedad/107635_lote-de-terreno-en-venta-zona-norte
zona-norte,terreno,c21,90121,-17.70807032100292,-63.17585911386107,490,,100575,BOB,true,https://c21.com.bo/propiedad/90121_terreno-en-venta-en-el-remanso-3-cerca-a-urbanova
zona-norte,terreno,c21,109399,-17.71154316956345,-63.15771459940567,1100,226,284483,BOB,true,https://c21.com.bo/propiedad/109399_venta-de-terreno-zona-norte
zona-norte,terreno,c21,108972,-17.704004180557124,-63.15592905815082,332.96,,69397,BOB,true,https://c21.com.bo/propiedad/108972_terreno-en-zona-norte
zona-norte,terreno,c21,108271,-17.695542819781263,-63.1640299919403,401.11,,120690,BOB,true,https://c21.com.bo/propiedad/108271_terreno-en-venta-zona-norte-gran-oportunidad-de-inversion
zona-norte,terreno,c21,107193,-17.7094084,-63.1734634,352,352,65374,BOB,true,https://c21.com.bo/propiedad/107193_terreno-en-venta-av-g77-carretera-principal-santa-cruz
zona-norte,terreno,c21,107419,-17.709398979692587,-63.167061468292225,305,,75431,BOB,true,https://c21.com.bo/propiedad/107419_construye-tu-vivienda-o-negocio-en-terreno-en-condominio-en-venta-super-precio
zona-norte,terreno,c21,103280,-17.71162957109944,-63.15863933198546,1060,,308764,BOB,true,https://c21.com.bo/propiedad/103280_terreno-en-venta-zona-norte-8vo-anillo-y-av-banzer
zona-norte,terreno,c21,102740,-17.710061183622777,-63.166019723803714,250,,56000,BOB,true,https://c21.com.bo/propiedad/102740_terreno-en-venta-en-zona-remanso
zona-norte,terreno,c21,111748,-17.6929625,-63.1696094,245,,46264,BOB,true,https://c21.com.bo/propiedad/111748_terreno-en-venta-zona-norte-fase-ii-urbanizacion-roma
zona-norte,terreno,c21,111421,-17.70125312516593,-63.150303026367176,200,,33190,BOB,true,https://c21.com.bo/propiedad/111421_terreno-en-venta-zona-norte
zona-norte,terreno,c21,112806,-17.702643159125262,-63.13641991250609,10000,,830460,BOB,true,https://c21.com.bo/propiedad/112806_terreno-en-venta-g77-cerca-de-sonilum
zona-norte,terreno,c21,111202,-17.696097615084167,-63.13845710450041,291,,55316,BOB,true,https://c21.com.bo/propiedad/111202_excelente-opcion-de-terreno-en-venta
zona-norte,terreno,c21,110009,-17.70933514762314,-63.142272823742665,10232.64,,1221264,BOB,true,https://c21.com.bo/propiedad/110009_terreno-zona-norte
zona-norte,terreno,c21,110104,-17.704084285909317,-63.14389791123961,180,,21600,BOB,true,https://c21.com.bo/propiedad/110104_urbanizacion-el-vallecito
zona-norte,terreno,c21,104873,-17.707962894778937,-63.13605213847045,10000,,1135776,BOB,true,https://c21.com.bo/propiedad/104873_terreno-en-venta-av-claracuta
zona-norte,terreno,c21,105129,-17.7025818343246,-63.15015282266234,487.5,,70402,BOB,true,https://c21.com.bo/propiedad/105129_terreno-en-venta
zona-norte,terreno,c21,99794,-17.70660958216347,-63.144606508042905,957.61,,150000,BOB,true,https://c21.com.bo/propiedad/99794_2-terrenos-sobre-avenida-en-venta
zona-norte,terreno,c21,100636,-17.700060009266153,-63.14336573542937,10001.82,,970177,BOB,true,https://c21.com.bo/propiedad/100636_z-norte-vallesitos-terreno-1ha-comercial-en-venta-frente-a-la-uagrm-agricola
zona-norte,terreno,c21,89298,-17.708130843816566,-63.14625507175293,600,600,125718,BOB,true,https://c21.com.bo/propiedad/89298_terreno-prolongacion-beni-8vo-y-9no-anillo
zona-norte,terreno,c21,110971,-17.6966556,-63.1312528,280,,273,BOB,true,https://c21.com.bo/propiedad/110971_terrenos-en-venta-en-fontana-riviera-1-y-2
zona-norte,terreno,c21,109387,-17.69564400026865,-63.13000170111695,304.14,,87500,BOB,true,https://c21.com.bo/propiedad/109387_en-bienes-raices-el-que-duda-paga-mas-caro-despues
zona-norte,terreno,c21,108074,-17.69850835322469,-63.128628259802234,449,,98780,BOB,true,https://c21.com.bo/propiedad/108074_terreno-en-venta-en-condominio-valle-del-cartago
zona-norte,terreno,c21,105780,-17.6984292,-63.1287849,535.95,,115661,BOB,true,https://c21.com.bo/propiedad/105780_terreno-en-venta-condominio-valle-de-cartago
zona-norte,terreno,c21,105781,-17.6984292,-63.1287849,529.32,,115661,BOB,false,https://c21.com.bo/propiedad/105781_terreno-en-venta-condominio-valle-de-cartago
zona-norte,terreno,c21,104658,-17.6998113,-63.1266565,2627,,440876,BOB,true,https://c21.com.bo/propiedad/104658_terreno-en-venta-a-350-m-de-la-av-g77
zona-norte,terreno,c21,103207,-17.6955296,-63.121649,9468,9468,2011494,BOB,true,https://c21.com.bo/propiedad/103207_oferta-imperdible-terreno-en-zona-norte-g77
zona-norte,terreno,c21,96625,-17.6942379,-63.1315395,903.56,,77241,BOB,true,https://c21.com.bo/propiedad/96625_tu-futuro-comienza-aqui-en-este-terreno-excepcional
zona-norte,terreno,c21,96655,-17.698531410353674,-63.12953591852418,507,,112644,BOB,true,https://c21.com.bo/propiedad/96655_terreno-zona-norte-noveno-anillo-condominio-privado-valle-de-cartago
zona-norte,terreno,c21,83711,-17.685066118856923,-63.17787723232419,168.95,,20274,BOB,true,https://c21.com.bo/propiedad/83711_terrreno-en-venta
zona-norte,terreno,c21,112212,-17.68586620426579,-63.13511931583863,227.13,,20115,BOB,true,https://c21.com.bo/propiedad/112212_terreno-227m2-en-venta-zona-norte-en-urbanizacion-cerrada
zona-norte,terreno,c21,112215,-17.685927534774503,-63.13535535023194,997.4,,100575,BOB,true,https://c21.com.bo/propiedad/112215_terreno-997m2-en-venta-zona-norte-urbanizacion-cerrada
zona-norte,terreno,c21,104333,-17.683655378801372,-63.140601317663574,275.72,,56000,BOB,true,https://c21.com.bo/propiedad/104333_en-venta-terreno-en-condominio-alameda-la-fontana-zona-norte
zona-norte,terreno,c21,102230,-17.6878901,-63.13968980000001,263.65,,57000,BOB,true,https://c21.com.bo/propiedad/102230_en-venta-dos-terrenos-en-condominio-zona-norte
zona-norte,terreno,c21,102236,-17.6878901,-63.13968980000001,263.65,,57000,BOB,false,https://c21.com.bo/propiedad/102236_en-venta-dos-terrenos-en-condominio-zona-norte
zona-norte,terreno,c21,101189,-17.683779875591338,-63.14398896850588,275.72,,76868,BOB,true,https://c21.com.bo/propiedad/101189_terreno-en-venta-en-zona-norte-condominio-fontana-alameda
zona-norte,terreno,c21,99487,-17.6871427400033,-63.135800068820174,301.83,301.83,35920,BOB,true,https://c21.com.bo/propiedad/99487_terreno-en-venta
zona-norte,terreno,c21,98308,-17.68710687349559,-63.14094748132323,498,498,160230,BOB,true,https://c21.com.bo/propiedad/98308_condominio-alameda-fontana
zona-norte,terreno,c21,97018,-17.6868394,-63.14379989999999,271,,83075,BOB,true,https://c21.com.bo/propiedad/97018_condominio-alameda-fontana-construye-tu-casa-en-la-zona-norte
zona-norte,terreno,c21,109442,-17.6862162989717,-63.13480281517487,300,,34483,BOB,true,https://c21.com.bo/propiedad/109442_terreno-300m2-en-venta-sobre-calle-principal-de-la-urb-cerrada-zona-norte
zona-norte,terreno,c21,106206,-17.68232474397124,-63.12047027889862,25200,,601940,BOB,true,https://c21.com.bo/propiedad/106206_terrenos-en-venta-sobre-av-g77-ubicacion-estrategica
zona-norte,terreno,c21,110289,-17.691072842575277,-63.13124861352538,6014.65,,595450,BOB,true,https://c21.com.bo/propiedad/110289_macroterreno-en-venta-ideal-para-desarrolladores-e-inversionistas
zona-norte,terreno,c21,60022,-17.6831125,-63.12007810000001,6459.53,,552155,BOB,true,https://c21.com.bo/propiedad/60022_terreno-en-venta
zona-norte,casa,c21,111924,-17.751999810186618,-63.18180856140747,212,190,160920,BOB,true,https://c21.com.bo/propiedad/111924_casa-en-radial-27-en-venta
zona-norte,casa,c21,111655,-17.7577922,-63.1794044,404.79,300,102011,BOB,true,https://c21.com.bo/propiedad/111655_anticretico-linda-casa-zona-anorte
zona-norte,casa,c21,110877,-17.76254512620927,-63.17660778570557,304,304,359195,BOB,true,https://c21.com.bo/propiedad/110877_hermosa-casa-en-venta-en-av-beni-zona-los-cusis
zona-norte,casa,c21,109911,-17.768048831734507,-63.18123663173829,215,311,291667,BOB,true,https://c21.com.bo/propiedad/109911_casa-comercial-en-venta-zona-norte
zona-norte,casa,c21,109026,-17.767267838371538,-63.18759646051024,639.6,450,373644,BOB,true,https://c21.com.bo/propiedad/109026_casa-de-lujo-en-venta-en-urubo-cond-villa-real
zona-norte,casa,c21,108042,-17.7655644,-63.1884169,175.8,208,250000,BOB,true,https://c21.com.bo/propiedad/108042_casa-en-venta-zona-norte-barrio-mcdonald-s
zona-norte,casa,c21,106158,-17.76223987493922,-63.17554105065326,235,200,543103,BOB,true,https://c21.com.bo/propiedad/106158_casa-en-venta-en-avenida-beni
zona-norte,casa,c21,101264,-17.76852793515239,-63.17507367573241,287.5,307,240000,BOB,true,https://c21.com.bo/propiedad/101264_en-venta-casa-amplia-y-versatil-2do-anillo-entre-alemania-y-beni
zona-norte,casa,c21,105392,-17.7610109,-63.18086579999999,1215,335,1000000,BOB,true,https://c21.com.bo/propiedad/105392_casa-en-venta
zona-norte,casa,c21,96652,-17.7616537,-63.1754257,605,615,646552,BOB,true,https://c21.com.bo/propiedad/96652_oportunidad-unica-de-inversion-av-beni
zona-norte,casa,c21,107269,-17.765690106646893,-63.18037124603273,493.2,583,850000,BOB,true,https://c21.com.bo/propiedad/107269_espectacular-casa-en-venta-zona-norte-av-cristo-redentor
zona-norte,casa,c21,91368,-17.754064457242855,-63.18900866487046,427.75,293,340948,BOB,true,https://c21.com.bo/propiedad/91368_casa-en-venta-zona-norte
zona-norte,casa,c21,112706,-17.76746776022913,-63.17074580073318,950,1000,1600000,BOB,true,https://c21.com.bo/propiedad/112706_casa-en-venta-en-avenida-alemana-calle-motacu
zona-norte,casa,c21,112664,-17.765558936447846,-63.169424689393615,206.77,280,280000,BOB,true,https://c21.com.bo/propiedad/112664_casa-en-venta-en-venida-alemana
zona-norte,casa,c21,112670,-17.765558936447846,-63.169424689393615,206.77,280,90000,BOB,false,https://c21.com.bo/propiedad/112670_casa-en-anticretico-en-venida-alemana
zona-norte,casa,c21,111840,-17.75306548859841,-63.16686834924315,168,170,165000,BOB,true,https://c21.com.bo/propiedad/111840_casa-venta-barrio-hamacas
zona-norte,casa,c21,111276,-17.758057693263662,-63.16259389049072,300,276,271552,BOB,true,https://c21.com.bo/propiedad/111276_casa-en-venta-en-zona-norte-alemana
zona-norte,casa,c21,110769,-17.757609093909696,-63.17471198095091,400,480,459770,BOB,true,https://c21.com.bo/propiedad/110769_casa-en-venta
zona-norte,casa,c21,110748,-17.753780353650328,-63.168969230688504,364,166.97,354885,BOB,true,https://c21.com.bo/propiedad/110748_casa-departamento-en-hamacas-a-precio-de-terreno
